node,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality
1750,0.014007003501750874,0.00020966266456596454,0.1146414951966051,1.3904102147739853e-06
1751,0.0,0.0,0.0,2.5206463634699766e-108
1752,0.0,0.0,0.0,2.5206463634699766e-108
1753,0.0,0.0,0.0,2.5206463634699766e-108
1754,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1755,0.0,0.0,0.0,2.5206463634699766e-108
1756,0.004502251125562781,0.00023760904161137608,0.0,3.2661950401080797e-80
1757,0.0,0.0,0.0,2.5206463634699766e-108
1758,0.0,0.0,0.0,2.5206463634699766e-108
1759,0.01700850425212606,0.000576886583991904,0.10062846852144511,9.257676075216352e-35
1760,0.0005002501250625312,0.0,0.0,7.756909807828959e-91
1761,0.0025012506253126563,7.221438134053828e-06,0.06474916387959867,3.274405961646803e-58
1762,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1763,0.0,0.0,0.0,2.5206463634699766e-108
1764,0.015007503751875937,0.00025934470153703636,0.09792715645558456,1.144740198383573e-35
1765,0.0,0.0,0.0,2.5206463634699766e-108
1766,0.011005502751375688,0.0002944626711018333,0.0,3.6234835174331316e-70
1767,0.0,0.0,0.0,2.5206463634699766e-108
1768,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1769,0.0050025012506253125,0.0003316802063760331,0.0,3.5126173455378584e-90
1770,0.009004502251125562,0.00017507014659235993,0.0,2.46673996224789e-62
1771,0.0,0.0,0.0,2.5206463634699766e-108
1772,0.0,0.0,0.0,2.5206463634699766e-108
1773,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1774,0.0,0.0,0.0,2.5206463634699766e-108
1775,0.0,0.0,0.0,2.5206463634699766e-108
1776,0.0025012506253126563,0.0,0.0,1.8729484702493443e-79
1777,0.002001000500250125,3.3366700033366694e-07,0.0,1.5376295500964735e-98
1778,0.0,0.0,0.0,2.5206463634699766e-108
1779,0.0,0.0,0.0,2.5206463634699766e-108
1780,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1781,0.0,0.0,0.0,2.5206463634699766e-108
1782,0.0035017508754377185,0.0001067385176405656,0.006688963210702341,7.049239620080134e-104
1783,0.0050025012506253125,6.362833578453182e-05,0.0,5.727950159903709e-42
1784,0.0,0.0,0.0,2.5206463634699766e-108
1785,0.0,0.0,0.0,2.5206463634699766e-108
1786,0.0,0.0,0.0,2.5206463634699766e-108
1787,0.0,0.0,0.0,2.5206463634699766e-108
1788,0.0,0.0,0.0,2.5206463634699766e-108
1789,0.0,0.0,0.0,2.5206463634699766e-108
1790,0.0,0.0,0.0,2.5206463634699766e-108
1791,0.0,0.0,0.0,2.5206463634699766e-108
1792,0.0,0.0,0.0,2.5206463634699766e-108
1793,0.0,0.0,0.0,2.5206463634699766e-108
1794,0.0,0.0,0.0,2.5206463634699766e-108
1795,0.0,0.0,0.0,2.5206463634699766e-108
1796,0.00400200100050025,0.0,0.11951603383828448,0.01315536758278153
1797,0.0,0.0,0.0,2.5206463634699766e-108
1798,0.0,0.0,0.0,2.5206463634699766e-108
1799,0.0,0.0,0.0,2.5206463634699766e-108
1800,0.0,0.0,0.0,2.5206463634699766e-108
1801,0.0,0.0,0.0,2.5206463634699766e-108
1802,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1803,0.00850425212606303,0.0002198934121238519,0.07763975155279502,8.201737418670811e-69
1804,0.014007003501750874,7.395421181406964e-05,0.0,1.3229568418041183e-89
1805,0.003001500750375187,1.3287096620429952e-06,0.0,7.049239620080134e-104
1806,0.0025012506253126563,2.5451006801056804e-06,0.0033444816053511705,5.948725417789145e-106
1807,0.011505752876438218,6.72007501039543e-05,0.0,1.6826977045040745e-51
1808,0.0015007503751875936,0.0,0.0,6.151601492776044e-98
1809,0.014007003501750874,4.2874637864442075e-06,0.11689337847134713,0.0004704790981497186
1810,0.009504752376188093,0.00020505001840365067,0.0659014898145333,4.306454210493965e-71
1811,0.0,0.0,0.0,2.5206463634699766e-108
1812,0.0,0.0,0.0,2.5206463634699766e-108
1813,0.0,0.0,0.0,2.5206463634699766e-108
1814,0.007503751875937968,9.094848975503394e-05,0.0,3.539840341038685e-46
1815,0.004502251125562781,4.4190453995571475e-07,0.0,1.2622459746907013e-97
1816,0.0010005002501250625,4.0120280601242526e-06,0.0,4.613978932683988e-98
1817,0.0,0.0,0.0,2.5206463634699766e-108
1818,0.0,0.0,0.0,2.5206463634699766e-108
1819,0.0,0.0,0.0,2.5206463634699766e-108
1820,0.002001000500250125,3.2425899815139265e-05,0.06525267064617642,3.016767469389677e-67
1821,0.0,0.0,0.0,2.5206463634699766e-108
1822,0.0,0.0,0.0,2.5206463634699766e-108
1823,0.0,0.0,0.0,2.5206463634699766e-108
1824,0.015007503751875937,0.0007483703982191144,0.11919543279903946,7.953240907573152e-18
1825,0.0,0.0,0.0,2.5206463634699766e-108
1826,0.0,0.0,0.0,2.5206463634699766e-108
1827,0.011005502751375688,6.668771182515766e-06,0.12177073183577805,0.03309281419891341
1828,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1829,0.0,0.0,0.0,2.5206463634699766e-108
1830,0.004502251125562781,0.00023760904161137608,0.0,4.3712181707045156e-79
1831,0.0,0.0,0.0,2.5206463634699766e-108
1832,0.007503751875937968,0.0001896187461885468,0.0,2.945438303655448e-43
1833,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1834,0.0,0.0,0.0,2.5206463634699766e-108
1835,0.01250625312656328,1.4333680195217096e-05,0.0,5.737035597888009e-88
1836,0.0,0.0,0.0,2.5206463634699766e-108
1837,0.0,0.0,0.0,2.5206463634699766e-108
1838,0.0035017508754377185,0.00030846138636667384,0.0,1.6045805611511556e-87
1839,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1840,0.0,0.0,0.0,2.5206463634699766e-108
1841,0.0,0.0,0.0,2.5206463634699766e-108
1842,0.0080040020010005,0.00010337314534602229,0.0,4.8605327933360665e-30
1843,0.00850425212606303,7.988948703212235e-05,0.0,1.9950480999821429e-28
1844,0.0,0.0,0.0,2.5206463634699766e-108
1845,0.0,0.0,0.0,2.5206463634699766e-108
1846,0.0015007503751875936,6.781286422137564e-05,0.045021867764342687,2.021900038816654e-65
1847,0.0,0.0,0.0,2.5206463634699766e-108
1848,0.0005002501250625312,0.0,0.0,2.5206463634699766e-108
1849,0.004502251125562781,7.544449524649908e-05,0.0,1.4250583864505368e-91
1850,0.0,0.0,0.0,2.5206463634699766e-108
1851,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1852,0.007003501750875437,0.0006088284451434403,0.0,1.8743017181190312e-72
1853,0.0,0.0,0.0,2.5206463634699766e-108
1854,0.0035017508754377185,8.206095101503006e-05,0.0,1.5411352068570647e-97
1855,0.0,0.0,0.0,2.5206463634699766e-108
1856,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1857,0.0080040020010005,0.00026648946350537597,0.0,5.581602297386229e-44
1858,0.0,0.0,0.0,2.5206463634699766e-108
1859,0.004502251125562781,3.259525600498831e-05,0.10336412337181863,2.3184954011951393e-21
1860,0.007003501750875437,4.539994596056815e-06,0.0,2.0781506454096283e-34
1861,0.0005002501250625312,0.0,0.0,1.7919735852572723e-96
1862,0.0,0.0,0.0,2.5206463634699766e-108
1863,0.0,0.0,0.0,2.5206463634699766e-108
1864,0.0,0.0,0.0,2.5206463634699766e-108
1865,0.0015007503751875936,0.0,0.0,5.948725417789145e-106
1866,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1867,0.0,0.0,0.0,2.5206463634699766e-108
1868,0.0,0.0,0.0,2.5206463634699766e-108
1869,0.0,0.0,0.0,2.5206463634699766e-108
1870,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1871,0.0,0.0,0.0,2.5206463634699766e-108
1872,0.0,0.0,0.0,2.5206463634699766e-108
1873,0.0005002501250625312,0.0,0.0,6.990004430538594e-104
1874,0.0,0.0,0.0,2.5206463634699766e-108
1875,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1876,0.0025012506253126563,0.0,0.0,6.325986794902107e-94
1877,0.0,0.0,0.0,2.5206463634699766e-108
1878,0.0,0.0,0.0,2.5206463634699766e-108
1879,0.0,0.0,0.0,2.5206463634699766e-108
1880,0.006503251625812906,0.00016845046485842224,0.07784569253834622,4.748213472334594e-57
1881,0.011005502751375688,9.735919009795036e-05,0.0,7.780954737908494e-71
1882,0.0,0.0,0.0,2.5206463634699766e-108
1883,0.01650825412706353,0.00036455502984840697,0.11945147838515024,6.042520293490726e-13
1884,0.0,0.0,0.0,2.5206463634699766e-108
1885,0.012006003001500749,3.1164286340196e-05,0.0,1.5630372829071814e-79
1886,0.006003001500750374,0.00018814012347691763,0.0,9.611383715000387e-40
1887,0.0,0.0,0.0,2.5206463634699766e-108
1888,0.0,0.0,0.0,2.5206463634699766e-108
1889,0.00400200100050025,1.7666088830468256e-06,0.0,5.592396765263578e-102
1890,0.0,0.0,0.0,2.5206463634699766e-108
1891,0.0,0.0,0.0,2.5206463634699766e-108
1892,0.0015007503751875936,0.0,0.0,2.5206463634699766e-108
1893,0.0,0.0,0.0,2.5206463634699766e-108
1894,0.0,0.0,0.0,2.5206463634699766e-108
1895,0.0,0.0,0.0,2.5206463634699766e-108
1896,0.0,0.0,0.0,2.5206463634699766e-108
1897,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1898,0.0,0.0,0.0,2.5206463634699766e-108
1899,0.0,0.0,0.0,2.5206463634699766e-108
1900,0.0015007503751875936,0.0,0.0,7.049239620080134e-104
1901,0.0,0.0,0.0,2.5206463634699766e-108
1902,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1903,0.0,0.0,0.0,2.5206463634699766e-108
1904,0.0025012506253126563,0.0,0.0,1.8729484702493443e-79
1905,0.012006003001500749,0.0002170063259348395,0.0,6.724017440794551e-73
1906,0.010505252626313155,2.8827989167498423e-05,0.0,4.4299314554677037e-67
1907,0.013006503251625811,0.00020004634812346137,0.0759739672783151,4.539599247528954e-80
1908,0.0,0.0,0.0,2.5206463634699766e-108
1909,0.0,0.0,0.0,2.5206463634699766e-108
1910,0.0035017508754377185,7.179798846465514e-06,0.0,1.6038993922775927e-98
1911,0.0,0.0,0.0,2.5206463634699766e-108
1912,0.002001000500250125,0.0,0.0,2.5206463634699766e-108
1913,0.015507753876938469,0.00047825055826369146,0.11781836892204785,2.7949908090683855e-17
1914,0.0,0.0,0.0,2.5206463634699766e-108
1915,0.0,0.0,0.0,2.5206463634699766e-108
1916,0.0025012506253126563,5.005005005005005e-06,0.0,1.6988699365696612e-92
1917,0.015507753876938469,0.0004229190803972431,0.07977511951905122,1.020113356569601e-46
1918,0.0,0.0,0.0,2.5206463634699766e-108
1919,0.006003001500750374,0.00016662710913090104,0.0,2.75251801237317e-68
1920,0.0,0.0,0.0,2.5206463634699766e-108
1921,0.0,0.0,0.0,2.5206463634699766e-108
1922,0.005502751375687844,1.8045506589903666e-06,0.0,2.7272926178076304e-70
1923,0.0,0.0,0.0,2.5206463634699766e-108
1924,0.0,0.0,0.0,2.5206463634699766e-108
1925,0.0,0.0,0.0,2.5206463634699766e-108
1926,0.0,0.0,0.0,2.5206463634699766e-108
1927,0.0,0.0,0.0,2.5206463634699766e-108
1928,0.012006003001500749,0.00018195150948256743,0.07275231162699193,8.683046103326578e-78
1929,0.0010005002501250625,1.001001001001001e-06,0.0,3.2303200046271407e-100
1930,0.0,0.0,0.0,2.5206463634699766e-108
1931,0.011505752876438218,6.72007501039543e-05,0.0,1.6826977045040745e-51
1932,0.0,0.0,0.0,2.5206463634699766e-108
1933,0.0,0.0,0.0,2.5206463634699766e-108
1934,0.0,0.0,0.0,2.5206463634699766e-108
1935,0.0,0.0,0.0,2.5206463634699766e-108
1936,0.0,0.0,0.0,2.5206463634699766e-108
1937,0.015507753876938469,0.00032270135116927736,0.09583602260947799,3.4517101822333234e-38
1938,0.0015007503751875936,0.0,0.0,5.521906889709136e-102
1939,0.002001000500250125,0.0,0.0,2.5206463634699766e-108
1940,0.0,0.0,0.0,2.5206463634699766e-108
1941,0.0,0.0,0.0,2.5206463634699766e-108
1942,0.007003501750875437,9.846114928724097e-06,0.0,2.2032450349012064e-26
1943,0.0,0.0,0.0,2.5206463634699766e-108
1944,0.0,0.0,0.0,2.5206463634699766e-108
1945,0.0,0.0,0.0,2.5206463634699766e-108
1946,0.0,0.0,0.0,2.5206463634699766e-108
1947,0.0010005002501250625,0.0,0.0,7.049239620080134e-104
1948,0.0,0.0,0.0,2.5206463634699766e-108
1949,0.003001500750375187,8.008008008008007e-06,0.0,3.336697788100994e-92
1950,0.007003501750875437,3.481206768327148e-05,0.0,5.744817879164589e-25
1951,0.0,0.0,0.0,2.5206463634699766e-108
1952,0.012006003001500749,5.387205280237081e-05,0.033444816053511704,2.4608670294703394e-97
1953,0.00400200100050025,1.8327687191504244e-05,0.06938758517326081,2.1697102242455937e-52
1954,0.013006503251625811,1.2865743710963212e-05,0.1219808636314597,0.006827440644074254
1955,0.0,0.0,0.0,2.5206463634699766e-108
1956,0.0,0.0,0.0,2.5206463634699766e-108
1957,0.010505252626313155,7.568231900711735e-05,0.0,6.128832292549107e-47
1958,0.005502751375687844,6.9733685566625e-05,0.0,1.3561008287832484e-85
1959,0.002001000500250125,4.361504361504361e-06,0.0,6.332145272403688e-93
1960,0.0,0.0,0.0,2.5206463634699766e-108
1961,0.009004502251125562,2.36920060415957e-07,0.12230660920766308,0.09612626345386882
1962,0.0035017508754377185,9.546996133940827e-08,0.0,2.8050413413441945e-88
1963,0.01650825412706353,0.0005519319056759748,0.11820150386978086,6.716723007830835e-15
1964,0.0,0.0,0.0,2.5206463634699766e-108
1965,0.0,0.0,0.0,2.5206463634699766e-108
1966,0.0,0.0,0.0,2.5206463634699766e-108
1967,0.0050025012506253125,4.3857737288700545e-06,0.0,3.174384213882733e-98
1968,0.0,0.0,0.0,2.5206463634699766e-108
1969,0.0,0.0,0.0,2.5206463634699766e-108
1970,0.0035017508754377185,3.1591824353005647e-05,0.0,5.89849646341263e-51
1971,0.0,0.0,0.0,2.5206463634699766e-108
1972,0.00850425212606303,7.076142945286401e-05,0.0,4.6463294932143294e-39
1973,0.0,0.0,0.0,2.5206463634699766e-108
1974,0.007003501750875437,6.529546982589054e-05,0.0,7.219279959781956e-67
1975,0.0010005002501250625,0.0,0.0,5.948725417789145e-106
1976,0.0,0.0,0.0,2.5206463634699766e-108
1977,0.0,0.0,0.0,2.5206463634699766e-108
1978,0.0,0.0,0.0,2.5206463634699766e-108
1979,0.0010005002501250625,0.0,0.09124940724756057,1.1944076279757857e-18
1980,0.0015007503751875936,0.0,0.0,5.948725417789145e-106
1981,0.0,0.0,0.0,2.5206463634699766e-108
1982,0.0005002501250625312,0.0,0.0,5.948725417789145e-106
1983,0.0010005002501250625,0.0,0.0,2.5206463634699766e-108
1984,0.0,0.0,0.0,2.5206463634699766e-108
1985,0.0,0.0,0.0,2.5206463634699766e-108
1986,0.0,0.0,0.0,2.5206463634699766e-108
1987,0.0,0.0,0.0,2.5206463634699766e-108
1988,0.014007003501750874,0.0008082857935658441,0.07944005792504225,3.2592361234251567e-74
1989,0.0025012506253126563,6.858292781005357e-07,0.11860217344981888,2.797820757900141e-07
1990,0.0010005002501250625,0.0,0.0,5.7213323390447376e-49
1991,0.0025012506253126563,0.0,0.0,2.4813496627104643e-96
1992,0.005502751375687844,3.1472403044816164e-06,0.0,5.2094424008504847e-82
1993,0.0,0.0,0.0,2.5206463634699766e-108
1994,0.0,0.0,0.0,2.5206463634699766e-108
1995,0.006003001500750374,0.0,0.0,2.5206463634699766e-108
1996,0.0015007503751875936,0.0,0.0,5.592396765263578e-102
1997,0.0010005002501250625,0.0,0.0,1.5766066994235824e-92
1998,0.0010005002501250625,0.0,0.0,1.4593473156495743e-87
1999,0.009004502251125562,0.0003147397808145841,0.08207771609833467,1.7124606778459166e-66
